tanggal_scraping,area_asal,area_tujuan,bandara_asal,bandara_tujuan,tanggal_terbang,kelas,maskapai,maskapai_operasi,nomor_penerbangan,jam_berangkat,jam_tiba,tgl_tiba,terminal_berangkat,terminal_tiba,durasi_menit,transit,bandara_transit,bagasi_kg,bagasi_unit,cabin_baggage_kg,wifi,wifi_cost,meal,entertainment,usb,power,model_pesawat,seat_layout,seat_pitch_inch,seat_type,harga_idr,refundable,reschedulable,visa_required
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,SQ,GA-9907,19:15,10:35,"{'month': '5', 'day': '28', 'year': '2026'}",Terminal 2,Terminal 3 International,920,1,SIN,30,KG,7,True,FREE,True,True,True,False,Boeing 737 MAX 8,3-3,30,STANDARD_LEGROOM,6566500,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,SQ,GA-9907,19:15,20:45,"{'month': '5', 'day': '28', 'year': '2026'}",Terminal 2,Terminal 3 International,1530,1,SIN,30,KG,7,True,FREE,True,True,True,False,Boeing 737 MAX 8,3-3,30,STANDARD_LEGROOM,6566500,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,SQ,GA-9907,19:15,07:00,"{'month': '5', 'day': '28', 'year': '2026'}",Terminal 2,Terminal 3,705,1,SIN,30,KG,7,True,FREE,True,True,True,False,Boeing 737 MAX 8,3-3,30,STANDARD_LEGROOM,10499500,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7502,18:40,20:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,20,KG,7,False,NA,False,False,False,False,Airbus A320,3-3,32,ABOVE_AVERAGE_LEGROOM,1748600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7514,17:55,19:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,1748600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7512,15:40,17:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,20,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,1748600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7520,11:35,12:55,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,20,KG,7,False,NA,False,False,False,False,Airbus A320,3-3,32,ABOVE_AVERAGE_LEGROOM,1748600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7516,10:55,12:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,1748600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7510,07:30,08:50,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,20,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,1748600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7508,05:00,06:20,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,20,KG,7,False,NA,False,False,False,False,Airbus A320,3-3,32,ABOVE_AVERAGE_LEGROOM,1748600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-6414,05:15,15:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,595,1,DPS,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,2684600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,"IU, ID",IU,IU-706,14:00,20:15,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,N/A,375,1,DPS,20,KG,7,False,NA,False,True,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2541400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,"IU, ID",IU,IU-704,12:20,20:15,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,N/A,475,1,DPS,20,KG,7,False,NA,False,True,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2568400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,BDJ,2026-05-27,ECONOMY,"QG, IU",QG,QG-484,05:55,08:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1A,Terminal Domestic,650,1,BDJ,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2406810,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,BDJ,2026-05-27,ECONOMY,"QG, ID",QG,QG-484,05:55,08:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1A,Terminal Domestic,850,1,BDJ,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2413950,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,BDJ,2026-05-27,ECONOMY,"JT, IU",JT,JT-222,08:20,10:30,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1A,Terminal Domestic,505,1,BDJ,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,2503305,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,BDJ,2026-05-27,ECONOMY,IU,IU,IU-634,10:30,12:40,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,N/A,375,1,BDJ,10,KG,7,False,NA,False,True,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2549505,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,BDJ,2026-05-27,ECONOMY,"JT, ID",JT,JT-312,14:50,17:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1A,Terminal Domestic,315,1,BDJ,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,2556645,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,MH,MH,MH-870,10:00,23:05,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,Terminal 3,785,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,8695891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,MH,MH,MH-870,10:00,17:35,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,Terminal 3,455,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,11453891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,MH,MH,MH-870,10:00,08:25,"{'month': '5', 'day': '28', 'year': '2026'}",N/A,Terminal 3,1345,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,12476891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-325,19:00,20:35,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-313,18:00,19:40,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-315,16:35,18:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-317,14:35,16:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-327,11:30,13:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-323,08:20,10:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,40,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-305,07:05,08:40,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-342,09:20,14:25,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,305,1,DPS,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,20958880,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,GA,GA,GA-342,09:20,15:30,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,370,1,DPS,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,20958880,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,ID,ID,ID-6401,16:25,17:55,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,ID,ID,ID-6391,05:05,06:35,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,ID,ID,ID-6585,10:10,11:40,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,ID,ID,ID-6575,19:15,20:45,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,ID,ID,ID-7579,17:30,19:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,ECONOMY,ID,ID,ID-6573,08:30,10:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7508,05:00,06:20,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Airbus A320,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7502,18:40,20:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Airbus A320,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7514,17:55,19:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7512,15:40,17:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Boeing 737,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7520,11:35,12:55,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Airbus A320,2-2,45,ABOVE_AVERAGE_LEGROOM,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7516,10:55,12:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-7510,07:30,08:50,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Boeing 737,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,ECONOMY,ID,ID,ID-6414,05:15,15:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,595,1,DPS,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,6175600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,MH,MH,MH-870,10:00,23:05,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,Terminal 3,785,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,8695891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,MH,MH,MH-870,10:00,17:35,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,Terminal 3,455,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,11453891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,MH,MH,MH-870,10:00,08:25,"{'month': '5', 'day': '28', 'year': '2026'}",N/A,Terminal 3,1345,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,12476891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-325,19:00,20:35,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-313,18:00,19:40,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-315,16:35,18:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-317,14:35,16:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-327,11:30,13:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-323,08:20,10:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,40,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-305,07:05,08:40,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-342,09:20,14:25,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,305,1,DPS,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,20958880,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,GA,GA,GA-342,09:20,15:30,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,370,1,DPS,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,20958880,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-6401,16:25,17:55,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-6391,05:05,06:35,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-6585,10:10,11:40,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-6575,19:15,20:45,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-7579,17:30,19:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-6573,08:30,10:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,Terminal 2D,90,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,4011600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-7508,05:00,06:20,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Airbus A320,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-7502,18:40,20:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Airbus A320,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-7514,17:55,19:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-7512,15:40,17:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Boeing 737,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-7520,11:35,12:55,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Airbus A320,2-2,45,ABOVE_AVERAGE_LEGROOM,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-7516,10:55,12:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-7510,07:30,08:50,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,80,0,Direct,30,KG,7,False,NA,False,True,True,False,Boeing 737,2-2,45,RECLINER_SEAT,3994400,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,HLP,2026-05-27,PREMIUM_ECONOMY,ID,ID,ID-6414,05:15,15:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,595,1,DPS,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,6175600,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,MH,MH,MH-870,10:00,23:05,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,Terminal 3,785,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,8695891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,MH,MH,MH-870,10:00,17:35,"{'month': '5', 'day': '27', 'year': '2026'}",N/A,Terminal 3,455,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,11453891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,MH,MH,MH-870,10:00,08:25,"{'month': '5', 'day': '28', 'year': '2026'}",N/A,Terminal 3,1345,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,12476891,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-325,19:00,20:35,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-313,18:00,19:40,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-315,16:35,18:15,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-317,14:35,16:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-327,11:30,13:10,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-323,08:20,10:00,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,100,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,40,CRADLE_RECLINER,10636480,True,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-305,07:05,08:40,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,95,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,6222003,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-342,09:20,14:25,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,305,1,DPS,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,20958880,False,True,False
2026-05-20 14:03,SUB,JKTA,SUB,CGK,2026-05-27,BUSINESS,GA,GA,GA-342,09:20,15:30,"{'month': '5', 'day': '27', 'year': '2026'}",Terminal 1,N/A,370,1,DPS,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,20958880,False,True,False
